LAMMPS data file via write_data, version 5 Jun 2019, timestep = 120000000

2451 atoms
3 atom types
2381 bonds
3 bond types
2311 angles
3 angle types

0.0000000000000000e+00 5.0000000000000000e+01 xlo xhi
0.0000000000000000e+00 5.0000000000000000e+01 ylo yhi
0.0000000000000000e+00 5.0000000000000000e+01 zlo zhi

Masses

1 0.25
2 0.5
3 0.5

Bond Coeffs # harmonic

1 6000 0.15
2 2000 0.4
3 2000 0.4

Angle Coeffs # harmonic

1 100 180
2 5 180
3 5 180

Atoms # angle

8282 3 3 4.5436560684597346e+01 1.8898790204607966e+01 4.1917441160322282e+00
8283 1 1 4.5283821359384952e+01 1.8926908625046270e+01 4.5724724609272762e+00
17605 1 1 4.5916968823909038e+01 1.9098124719761135e+01 3.9798274784405114e+00
17606 3 3 4.6237625337051057e+01 1.9342004490983467e+01 3.7749547209140633e+00
17607 1 1 4.6558150075283585e+01 1.9235454479296582e+01 3.8187955217724610e+00
8281 1 1 4.5786388923365195e+01 1.9021564030710380e+01 4.0507078892787760e+00
10740 1 1 4.3795746379933092e+01 1.9526268033030451e+01 4.8307413475956302e+00
12194 3 3 4.5046950218987241e+01 1.8957870344096651e+01 5.0890223623869915e+00
12193 1 1 4.5214661292314076e+01 1.8929700885425969e+01 4.7235663188156654e+00
10738 1 1 4.4398699907070203e+01 1.9818003794369076e+01 5.0263673336230994e+00
18394 1 1 4.4536091600497059e+01 1.9910805890600070e+01 4.9844805017057734e+00
10739 3 3 4.4034858662661371e+01 1.9642446500348072e+01 5.1022929254484222e+00
12195 1 1 4.5034661867608342e+01 1.9033959934219308e+01 5.4881440709829947e+00
18397 1 1 4.5058111553985960e+01 1.9074222070930471e+01 5.6349571134975758e+00
18398 2 2 4.5122399233326817e+01 1.9094197947206442e+01 6.0178326174578842e+00
18395 3 3 4.4899539243315942e+01 2.0058688786876459e+01 4.9101328328727858e+00
18396 1 1 4.5197247301739942e+01 2.0051998215180152e+01 5.1874152049387794e+00
2422 1 1 4.5267095836368242e+01 2.0064204067308122e+01 5.3046317477718530e+00
2424 1 1 4.5436361563531499e+01 2.0126933799663757e+01 6.0420998767694094e+00
2423 3 3 4.5505896332290000e+01 2.0102452469255081e+01 5.6864350472816412e+00
8759 2 2 2.1716324807244134e+00 1.6817285069811504e+01 7.4516932225082249e+00
8760 1 1 2.5234558350549925e+00 1.6760898654357000e+01 7.5661386881988069e+00
8758 1 1 1.9757533824679239e+00 1.7143746410534835e+01 7.5897475947729447e+00
4028 2 2 4.5369760112056689e+01 1.9767726561998749e+01 7.5713751311983915e+00
18399 1 1 4.5291200990223828e+01 1.9192926537007050e+01 6.3825213680427328e+00
7095 1 1 4.5376117603379370e+01 1.9213019122902136e+01 6.5249460522801188e+00
7094 2 2 4.5592761746253750e+01 1.9254361202333097e+01 6.8065071367118621e+00
7093 1 1 4.5500084743445171e+01 1.9458414138535357e+01 7.1417296947783679e+00
4027 1 1 4.5469494902814283e+01 1.9537603535429810e+01 7.2558861301169184e+00
17599 1 1 4.5411555805455713e+01 2.0172650169742774e+01 6.2018586456279703e+00
17600 2 2 4.5442743187318243e+01 2.0360039923001732e+01 6.5572768711605756e+00
17601 1 1 4.5460878231587493e+01 2.0611284985637980e+01 6.8368283935377114e+00
20080 1 1 2.0183258266012700e+01 2.7568767070731656e+01 6.7444313254160626e+00
10432 1 1 3.7160883992513426e+01 1.0722758016726814e+01 8.6358541350090441e+00
10433 2 2 3.7412015671558272e+01 1.0973976548602685e+01 8.5002143814994628e+00
10434 1 1 3.7619720721609816e+01 1.1153010109518707e+01 8.1677011814874145e+00
20684 3 3 4.1021521441451895e+01 1.9947496738413047e+01 8.3485054913920838e+00
5297 3 3 4.3734341830569235e+01 1.9965652151385971e+01 8.6494058790636679e+00
4029 1 1 4.5045222074475603e+01 1.9818256228150542e+01 7.7932885791252202e+00
297 1 1 4.4901365365989953e+01 1.9851854574358608e+01 7.8730340041632445e+00
296 2 2 4.4606259659962582e+01 1.9927090665668437e+01 8.0730957509955417e+00
295 1 1 4.4251875388701265e+01 1.9960925741800374e+01 8.3354869386201020e+00
5296 1 1 4.4111132775722012e+01 1.9967455959359977e+01 8.4274738732754919e+00
20685 1 1 4.1110729669058109e+01 2.0087805459643043e+01 8.0083187112068366e+00
20683 1 1 4.1475389346298194e+01 1.9989879142810771e+01 8.5214495779703174e+00
10419 1 1 4.1618414296489341e+01 2.0017670598848788e+01 8.5583145124794999e+00
10418 2 2 4.1980903996949742e+01 2.0021529594609511e+01 8.6168253020676566e+00
10417 1 1 4.2347460233861085e+01 2.0063249925004282e+01 8.5783604934537685e+00
11546 3 3 4.2853581848447234e+01 2.0108785668400799e+01 8.5944555614734330e+00
11547 1 1 4.2480029068264038e+01 2.0089296272841857e+01 8.5852452635950609e+00
11545 1 1 4.3258909259803026e+01 2.0081192749310084e+01 8.5862607882603843e+00
5298 1 1 4.3386293602558538e+01 2.0062212682177229e+01 8.5943691718192934e+00
10817 2 2 2.7401630943392799e+01 1.5183402968992146e+01 1.9352163540162479e+01
10818 1 1 2.7441892190262227e+01 1.4789605633305117e+01 1.9490963549287962e+01
10816 1 1 2.7314498986104372e+01 1.5512468582903992e+01 1.9146985634141672e+01
11055 1 1 5.7520703077933417e+00 1.3747342481827332e+00 2.3099162859745302e+01
21186 1 1 4.1239773296372633e+01 1.5597793918010714e+01 2.2636994811713304e+01
21185 2 2 4.1141787990761308e+01 1.5821163586554292e+01 2.2949676217016055e+01
21184 1 1 4.1150978199565024e+01 1.6215664959333701e+01 2.2854148160343470e+01
11054 2 2 5.9080520366277129e+00 1.5074588405020048e+00 2.3503653638301639e+01
11053 1 1 5.9500666416207251e+00 1.8238900972962733e+00 2.3820809325140374e+01
13733 2 2 3.7278617585088810e+01 2.6069015380255156e+01 2.4127857928839678e+01
13732 1 1 3.7265338965974543e+01 2.5666199089144680e+01 2.4026991147546234e+01
1763 2 2 2.8250217316156498e+01 2.7505463293003604e+01 2.4480011853220226e+01
1764 1 1 2.8280463866537048e+01 2.7232141366070103e+01 2.4744391960816664e+01
13734 1 1 3.7490166659104744e+01 2.6426496584885108e+01 2.4221020750133444e+01
17201 3 3 3.6245711478444328e+01 2.2609876020603963e+01 2.5588105781417575e+01
17200 1 1 3.5866247078648904e+01 2.2771172550400593e+01 2.5575786183928503e+01
9974 3 3 3.5368519893905564e+01 2.2979541573955153e+01 2.5637155919072288e+01
9975 1 1 3.5729385583138736e+01 2.2810473410690765e+01 2.5573939794379779e+01
17202 1 1 3.6419685650401320e+01 2.2631828337153230e+01 2.5937026714550178e+01
9773 2 2 3.5005489902093601e+01 2.3637937372739454e+01 2.6230141995317126e+01
9772 1 1 3.5179923827905817e+01 2.3400033573520364e+01 2.5975286533873767e+01
9973 1 1 3.5226220569307181e+01 2.3310320050439191e+01 2.5890061572728321e+01
17748 1 1 2.5657274609323331e+01 2.9113668180757426e+01 3.3738628629867828e-01
16540 1 1 2.5518782707769404e+01 2.9118031137663845e+01 2.6633810466110858e-01
16541 3 3 2.5155001440971535e+01 2.9085417612420905e+01 1.8323710825198344e-01
16542 1 1 2.4778792706699146e+01 2.9091320411522208e+01 7.6833458218782902e-02
17747 3 3 2.6014668939498829e+01 2.9148940064965643e+01 5.6196498354576485e-01
3478 1 1 2.1640955173527271e+01 2.9463349750204696e+01 1.3902061650545068e+00
8083 1 1 2.1693045587469850e+01 2.9536342150177902e+01 1.2819145452241749e+00
8084 2 2 2.1841398386875476e+01 2.9767831473130993e+01 1.0088604939529875e+00
8085 1 1 2.2136914100237238e+01 2.9977238879773584e+01 8.7927166527789979e-01
12671 2 2 2.2661236624366186e+01 3.0221578751066019e+01 8.2167253688606279e-01
12672 1 1 2.2289805330702070e+01 3.0046083473063003e+01 8.3957603521715662e-01
1218 1 1 2.4056732777277404e+01 2.9861191500893757e+01 7.0109774154761995e-01
10861 1 1 2.4005938876980419e+01 2.9895971593418682e+01 8.3334874808295789e-01
10862 2 2 2.3859355766931191e+01 3.0027909683709961e+01 1.1706519300606788e+00
1217 3 3 2.4157535344320653e+01 2.9783850371546460e+01 2.3596758683121252e-01
12670 1 1 2.2971259900622179e+01 3.0452434202988282e+01 6.6178110385436051e-01
16083 1 1 2.3089616851164969e+01 3.0555034471506151e+01 5.9879844356950174e-01
10863 1 1 2.3597209131942392e+01 2.9968865564632029e+01 1.4887269954101372e+00
16082 2 2 2.3369745466288514e+01 3.0764089941748527e+01 4.3672765779425926e-01
16081 1 1 2.3695266763074102e+01 3.0819240237362294e+01 1.5392139303739172e-01
16305 1 1 2.3778786726150685e+01 3.0840787357135731e+01 4.5348853871436945e-02
15933 1 1 2.6295168098014070e+01 2.9560966852483212e+01 8.4029199453716197e-01
17746 1 1 2.6224601831974880e+01 2.9418375660679452e+01 7.6916569996572615e-01
15931 1 1 2.6380393742972132e+01 3.0241093213153068e+01 1.2220005485153482e+00
15534 1 1 2.6342575572104000e+01 3.0361217931933336e+01 1.2752347597663007e+00
15932 2 2 2.6471238912569202e+01 2.9921279129032776e+01 1.0301176951179032e+00
15533 2 2 2.6115626738493550e+01 3.0696792106510184e+01 1.4305513616215737e+00
14571 1 1 2.1054723246486738e+01 3.1856768184535614e+01 1.5251854438444969e+00
14569 1 1 2.1355360359038194e+01 3.1662004761345969e+01 7.3968622272131979e-01
14570 2 2 2.1288456115723022e+01 3.1723890809511968e+01 1.1728114430017655e+00
11060 2 2 2.2048351098346973e+01 3.1771565760608052e+01 2.8214417276008830e-01
11059 1 1 2.2230598911625886e+01 3.1614467407551764e+01 6.1480512200801152e-01
19921 1 1 2.2308595414020015e+01 3.1572783477102824e+01 7.4368426862269454e-01
19922 2 2 2.2444853972188028e+01 3.1478379850224940e+01 1.0975977265785068e+00
11061 1 1 2.2101515090661380e+01 3.2109873584808533e+01 6.5114090509762579e-02
7051 1 1 2.2837670235909894e+01 3.1269090625324058e+01 1.3537990741192756e+00
19923 1 1 2.2755920559771926e+01 3.1314570016183371e+01 1.3008564538538259e+00
14243 2 2 2.3735932967377039e+01 3.2311115517528805e+01 9.1704132320530241e-01
14244 1 1 2.3503484909725675e+01 3.2083016279399217e+01 6.8617358551854857e-01
6831 1 1 2.3417926885012530e+01 3.1997346608362680e+01 5.7899062011925362e-01
17493 1 1 2.3517125146185379e+01 3.2249609388890846e+01 1.3956617381941072e+00
14242 1 1 2.3589234411321655e+01 3.2287042033376864e+01 1.2804081747793006e+00
6829 1 1 2.2921732686570742e+01 3.1522076540536638e+01 1.2100509402390418e-01
6830 2 2 2.3190327546451783e+01 3.1760265417271526e+01 3.4014865678518996e-01
4647 1 1 2.2856120967907607e+01 3.1453109615783092e+01 2.5840215694943221e-02
21103 1 1 2.4787613811534374e+01 3.1305533912794960e+01 8.8187064144296701e-01
21104 2 2 2.4447699644301370e+01 3.1403379254541889e+01 1.0107395632904990e+00
21105 1 1 2.4400905378851434e+01 3.1485453464606440e+01 1.3936484734648433e+00
17791 1 1 2.4360277282948289e+01 3.1535125806142293e+01 1.5278539355932470e+00
13031 2 2 2.2656726291078634e+01 3.3536061399054645e+01 6.3826953575083756e-01
13030 1 1 2.2578450444789194e+01 3.3231300932341739e+01 8.3797318246097696e-01
9334 1 1 2.2539819141966348e+01 3.3127209305198576e+01 9.3928574246410168e-01
9335 2 2 2.2462010650094392e+01 3.2801545353775232e+01 1.1799849737390669e+00
9336 1 1 2.2121122305021565e+01 3.2738020285452016e+01 1.4433942722133184e+00
13032 1 1 2.2584764021202894e+01 3.3887638371628789e+01 7.9767157013416301e-01
1444 1 1 2.2592736108848673e+01 3.4045457753294947e+01 8.5634019181052945e-01
21056 2 2 2.4070699697740501e+01 3.3922179314254755e+01 4.7481191305880260e-01
12236 2 2 2.4830725229665543e+01 3.3830615661284590e+01 9.3979970927689949e-01
18559 1 1 2.5279902498815840e+01 3.3552519187644037e+01 1.1758870943258999e+00
12235 1 1 2.5157943562184823e+01 3.3649222005734543e+01 1.1113724102394660e+00
18560 2 2 2.5561432355162580e+01 3.3388229358917940e+01 1.3931854337443947e+00
21057 1 1 2.4374523997787449e+01 3.3935657438321456e+01 6.5280953425563382e-01
12237 1 1 2.4487871198051426e+01 3.3908659266145399e+01 7.4934889195467225e-01
12721 1 1 2.6125575940994420e+01 3.3324246534533174e+01 1.3300753581480913e+00
18561 1 1 2.5939301275339584e+01 3.3344091423250092e+01 1.3567490679114083e+00
12722 2 2 2.6474461811616536e+01 3.3172772546443298e+01 1.2949537691253845e+00
2827 1 1 2.6316940616382421e+01 3.4049268822143553e+01 8.9599031210357793e-01
2828 2 2 2.6435586544055514e+01 3.3937098119145460e+01 5.8799111976218044e-01
2829 1 1 2.6439540377560942e+01 3.3742039440966664e+01 2.6615980992077715e-01
12723 1 1 2.6629360409635694e+01 3.2966438527889650e+01 1.5470573884099623e+00
13062 1 1 2.6458014925705061e+01 3.3642890679794725e+01 1.2341276390117110e-01
6360 1 1 2.1041945842293984e+01 3.4057995688610937e+01 1.4150018926062344e+00
1445 2 2 2.2565406869393154e+01 3.4401486698937077e+01 1.0103071499489902e+00
4083 1 1 2.1696596021822735e+01 3.5462476563643840e+01 6.4136924622843539e-01
13744 1 1 2.1635925099070370e+01 3.5578507456144422e+01 7.1390153526962197e-01
4082 2 2 2.1799805325079362e+01 3.5106106302430803e+01 4.5828901377989473e-01
1446 1 1 2.2443091411207313e+01 3.4767163378819909e+01 1.0776021916450373e+00
19077 1 1 2.2430181283492441e+01 3.4899715441581002e+01 1.1251291050299419e+00
19076 2 2 2.2380628794928828e+01 3.5243714251822787e+01 1.2951821912064310e+00
7749 1 1 2.1934900658865526e+01 3.4580453438796731e+01 3.3611251602850389e-01
7748 2 2 2.2052753100642438e+01 3.4226359732966472e+01 1.6372464591866220e-01
