LAMMPS data file via write_data, version 7 Aug 2019, timestep = 40000000

1950 atoms
3 atom types
1853 bonds
3 bond types
1756 angles
3 angle types

0.0000000000000000e+00 5.0000000000000000e+01 xlo xhi
0.0000000000000000e+00 5.0000000000000000e+01 ylo yhi
0.0000000000000000e+00 5.0000000000000000e+01 zlo zhi

Masses

1 0.25
2 0.5
3 0.5

Bond Coeffs # harmonic

1 6000 0.15
2 2000 0.4
3 2000 0.4

Angle Coeffs # harmonic

1 100 180
2 50 180
3 50 180

Atoms # angle

12870 1 1 1.8194344021754492e+00 2.5537030575547369e+01 2.6590501563880831e-01
12869 2 2 2.1249730401680220e+00 2.5546839597034950e+01 2.9681668843136652e-02
19086 1 1 5.8850362290115346e+00 2.7373471646652082e+01 3.3149151052125250e+00
19084 1 1 6.4100249725691487e+00 2.7874321241922502e+01 3.0366681765527774e+00
19085 2 2 6.1606512051062641e+00 2.7623794810530239e+01 3.1458971213382689e+00
5171 2 2 1.0621412474227075e+01 3.8546629511351668e+01 1.3417615546262391e+01
5170 1 1 1.0610807728987909e+01 3.8279320643297453e+01 1.3073272947268487e+01
16737 1 1 1.2595160180868898e+01 3.9839863195611230e+01 1.3421886026163522e+01
5172 1 1 1.0613265117273013e+01 3.8785448596488870e+01 1.3711851257096395e+01
7768 1 1 1.0617023344812626e+01 3.8888104444181877e+01 1.3830208924201305e+01
7769 2 2 1.0638031467401674e+01 3.9122719783974034e+01 1.4151671295574245e+01
7770 1 1 1.0621376633994187e+01 3.9294697317926804e+01 1.4455530907199206e+01
16735 1 1 1.2341006906147335e+01 4.0050388542944482e+01 1.4140699873046939e+01
16736 2 2 1.2450193425215321e+01 4.0017783873913089e+01 1.3780145095596037e+01
3003 1 1 1.3125939770752254e+01 3.6243692505104100e+01 2.1000764430779782e+01
1018 1 1 1.3193942731913378e+01 3.6175619640642438e+01 2.0877252615052495e+01
1020 1 1 1.3687350776120780e+01 3.5904888917609227e+01 2.0249030318780811e+01
1019 2 2 1.3413468220216009e+01 3.6042358013577335e+01 2.0542263760241546e+01
3002 2 2 1.3002745789877260e+01 3.6442249719040184e+01 2.1359927905727549e+01
3001 1 1 1.2803465937820736e+01 3.6598490773351728e+01 2.1660485460782343e+01
4329 1 1 1.2701828418948516e+01 3.6668835431415161e+01 2.1758989488978791e+01
4328 2 2 1.2454402634681829e+01 3.6859788602929463e+01 2.2077962722986587e+01
4327 1 1 1.2221561938706811e+01 3.7031861895000574e+01 2.2345429202407686e+01
10481 2 2 1.3424854702564732e+01 4.1815296817513698e+01 1.6873368314600018e+01
10480 1 1 1.3533922104061027e+01 4.1683101751205584e+01 1.6516385510105696e+01
14898 1 1 1.3568735027973085e+01 4.1620669289678972e+01 1.6390503684562173e+01
14897 2 2 1.3712132362722370e+01 4.1549976462784770e+01 1.6060551468138712e+01
14896 1 1 1.3892255421500158e+01 4.1475734879092755e+01 1.5738472263524766e+01
10482 1 1 1.3339101950473685e+01 4.1893688030517573e+01 1.7184062033604654e+01
227 2 2 2.1619589933916849e+01 1.8584850796741827e+00 1.0283851545717587e+01
228 1 1 2.1861598225230846e+01 1.9147048963293178e+00 9.9264525363213867e+00
226 1 1 2.1318387051431028e+01 1.8708596992389672e+00 1.0562078949079432e+01
20083 1 1 2.4137725789565422e+01 4.6475923746237463e+01 1.4143330125936648e+00
20085 1 1 2.3788446372466904e+01 4.6069583046289601e+01 1.9727768054477655e+00
20084 2 2 2.3974842810305166e+01 4.6210205285309520e+01 1.6815488558123659e+00
20777 2 2 2.3123431890956027e+01 4.5876373210881660e+01 2.8469164593541358e+00
20776 1 1 2.3114117054496649e+01 4.5941652313005768e+01 2.4509941428106767e+00
20778 1 1 2.3162431642792182e+01 4.5805056249401346e+01 3.2088939275691208e+00
7236 1 1 1.9360265480191643e+01 3.8803788368696551e+01 1.6850988729497114e+01
7234 1 1 1.9257287148953868e+01 3.8792955561247148e+01 1.7556221391537481e+01
20853 1 1 1.9219678070240345e+01 3.8792334047061694e+01 1.7695442143346909e+01
7235 2 2 1.9344371208615691e+01 3.8770067101220988e+01 1.7194363045021294e+01
20852 2 2 1.9113666947477771e+01 3.8746535915229877e+01 1.8060599044764189e+01
20851 1 1 1.8986131039985043e+01 3.8872418345881940e+01 1.8429359251988338e+01
3079 1 1 1.8947207088052942e+01 3.8915708496597752e+01 1.8603281569833136e+01
3080 2 2 1.8934007026048036e+01 3.9004341296763187e+01 1.8899510945751793e+01
3081 1 1 1.8872337773369669e+01 3.9114671537728938e+01 1.9300313006891301e+01
189 1 1 1.9778221667151335e+01 3.9726406832736792e+01 1.9305009997202177e+01
2382 1 1 1.9726118540816692e+01 3.9762908338590961e+01 1.9460974935927684e+01
187 1 1 2.0052221774864346e+01 3.9544190805732583e+01 1.8575319084681865e+01
188 2 2 1.9930025276162169e+01 3.9696821709336696e+01 1.8929807164843293e+01
2381 2 2 1.9658894462885218e+01 3.9848316703811811e+01 1.9878767982936346e+01
2380 1 1 1.9500583765959806e+01 3.9963660440575225e+01 2.0282349086981803e+01
3241 1 1 1.2270747598463913e+01 1.7512364861515646e+01 2.9898007393700055e+01
3243 1 1 1.2783941231316971e+01 1.6910012713793794e+01 2.9587776422047760e+01
3242 2 2 1.2511441848734133e+01 1.7197898898804169e+01 2.9773061293918833e+01
10980 1 1 1.1987969037964776e+01 2.2246651308930282e+01 2.9176545860111691e+01
10979 2 2 1.2158657339805124e+01 2.1978864499592525e+01 2.9400762058649608e+01
10978 1 1 1.2301939535309449e+01 2.1695185423466413e+01 2.9586869086651841e+01
17768 3 3 8.9184058101322095e-01 2.8995779181377660e+01 3.0688788712765991e+01
17769 1 1 1.1199973151563187e+00 2.9226417854706053e+01 3.0931548984539535e+01
17767 1 1 6.2377413735048903e-01 2.8878809662298096e+01 3.0351525913533877e+01
14131 1 1 1.2225900865581683e+00 2.9324848321608499e+01 3.1006665430386942e+01
15543 1 1 3.6377664501530549e+00 2.8590594398854570e+01 3.1040996848348950e+01
5418 1 1 1.2203385817867691e+00 2.4970982060614496e+01 3.1762376301061298e+01
5417 2 2 1.5842795495436977e+00 2.5024208973600100e+01 3.1906928931974978e+01
5416 1 1 1.9358533271377951e+00 2.5085237755764005e+01 3.2145667856387398e+01
20274 1 1 2.0608693082212919e+00 2.5101171099816376e+01 3.2223731688903079e+01
20273 3 3 2.3721634858674707e+00 2.5142319041960352e+01 3.2429981065092370e+01
20272 1 1 2.7055526268164405e+00 2.5280822496879981e+01 3.2540780738745397e+01
21055 1 1 2.8212694341241744e+00 2.5341828149747375e+01 3.2599747863779683e+01
21056 2 2 3.1608379004425395e+00 2.5507866365694216e+01 3.2795198655223238e+01
1699 1 1 8.7991519487542824e-01 2.7310146927479092e+01 3.2417077204478744e+01
1700 2 2 1.0122257283646019e+00 2.7576688728217768e+01 3.2696379562615377e+01
14132 3 3 1.4348623247868497e+00 2.9601351023529691e+01 3.1285385456312607e+01
17803 1 1 1.2704271054214877e+00 2.8137771160477289e+01 3.1896910359631484e+01
3492 1 1 3.0392640758243555e-01 2.8436625164630627e+01 3.2440465955864909e+01
13581 1 1 4.4228723355037797e-01 2.8473801620608636e+01 3.2528342993545735e+01
13580 2 2 7.1059919095901625e-01 2.8672466064288962e+01 3.2803542415456803e+01
17804 2 2 1.5698096238108017e+00 2.8292636801973366e+01 3.2128837783199550e+01
17805 1 1 1.7745540704949894e+00 2.8564469664522210e+01 3.2393284587582940e+01
5163 1 1 2.3666985720883713e+00 2.9502045680219023e+01 3.1701570053121195e+01
13239 1 1 1.8440547714649260e+00 2.8617899547815608e+01 3.2469730693472172e+01
13238 2 2 2.0209685849206998e+00 2.8832955693026694e+01 3.2738731218172383e+01
15542 2 2 3.5713270638810033e+00 2.8838129439165918e+01 3.1324719514679398e+01
15541 1 1 3.6379757357301710e+00 2.9168194929064647e+01 3.1603040426173362e+01
11232 1 1 3.6960128102386918e+00 2.9264884371116853e+01 3.1704592780937574e+01
333 1 1 4.3573056149944636e+00 2.8859509944288963e+01 3.2435052417473720e+01
11231 2 2 3.8372286014471846e+00 2.9559993783216420e+01 3.1929688508275330e+01
13882 1 1 3.4104988181290272e+00 2.9039031305233248e+01 3.2664902306662349e+01
332 2 2 4.6218672066475586e+00 2.9118250534968329e+01 3.2651588473735750e+01
331 1 1 4.9408354926753750e+00 2.9341427102501601e+01 3.2782614127754947e+01
4320 1 1 7.9017838237765081e-01 3.0440383348686193e+01 3.2225316623420866e+01
16749 1 1 8.6222878980646123e-01 3.0509164023834025e+01 3.2332338088376922e+01
16748 2 2 1.0437473182310568e+00 3.0736106643561868e+01 3.2619034635230015e+01
4319 2 2 6.8508033235531796e-01 3.0247474653639035e+01 3.1944697504609330e+01
4318 1 1 4.3037975961443259e-01 2.9997451528030780e+01 3.1683365948861915e+01
15816 1 1 3.3925084271140848e-01 2.9915586909314442e+01 3.1593307123889836e+01
15815 3 3 5.0611310872283911e-02 2.9706476926157851e+01 3.1342314562581102e+01
10417 1 1 1.6866713475423096e+00 2.9758115636714379e+01 3.2632271485529778e+01
5162 2 2 2.5421964603019882e+00 2.9606806046200145e+01 3.1989011866761199e+01
14133 1 1 1.6163432851098070e+00 2.9926823808133324e+01 3.1462531452217103e+01
2061 1 1 1.6763821778372610e+00 3.0070851475438062e+01 3.1551665782055789e+01
5161 1 1 2.7266376857897860e+00 2.9808029131777271e+01 3.2272013301657829e+01
2060 2 2 1.8125237380093142e+00 3.0332141731046253e+01 3.1787258570172398e+01
2059 1 1 1.9799492391331832e+00 3.0563278637952180e+01 3.2004604037629882e+01
17014 1 1 2.0408296521811540e+00 3.0645711045226317e+01 3.2126453904656834e+01
17015 2 2 2.2205872012021182e+00 3.0839867317346233e+01 3.2346846124956535e+01
17016 1 1 2.3627180394716865e+00 3.1123788875830812e+01 3.2582243842318398e+01
4657 1 1 2.8118723955805995e+00 2.9885579562573717e+01 3.2384945851499850e+01
4658 2 2 2.9863688030027915e+00 3.0106543731744203e+01 3.2645787199745840e+01
11230 1 1 3.9729430161500128e+00 2.9837607918823373e+01 3.2107971430398642e+01
