LAMMPS data file via write_data, version 3 Mar 2020, timestep = 100000000

8724 atoms
3 atom types
8557 bonds
3 bond types
8390 angles
3 angle types

0.0000000000000000e+00 5.0000000000000000e+01 xlo xhi
0.0000000000000000e+00 5.0000000000000000e+01 ylo yhi
0.0000000000000000e+00 5.0000000000000000e+01 zlo zhi

Masses

1 0.25
2 0.5
3 0.5

Bond Coeffs # harmonic

1 6000 0.15
2 2000 0.4
3 2000 0.4

Angle Coeffs # harmonic

1 100 180
2 50 180
3 50 180

Atoms # angle

9888 1 1 2.0059810415593751e-01 3.2800419229690377e+01 6.6070559494573153e+00
1289 2 2 6.7789040861768166e-02 3.3567073102609051e+01 1.3227245632872625e+01
9237 1 1 1.2955262267532100e-01 3.3845666036870895e+01 1.3718961278772777e+01
1290 1 1 1.1071250093009323e-01 3.3771570587682845e+01 1.3593491179865421e+01
10222 1 1 5.0430465879570162e-03 3.3302540540874070e+01 2.3322124844061690e+01
3327 1 1 1.5345580245744315e-02 3.3256843007925291e+01 2.3168911243740386e+01
3326 3 3 3.4566761672981641e-03 3.3145444693147887e+01 2.2814371240662886e+01
13590 1 1 8.5038104715288859e-03 3.3870468026579537e+01 2.4967307977182596e+01
10047 1 1 2.2992752836148406e-02 3.3887179907021526e+01 2.5117432141898028e+01
9235 1 1 6.2144101752573407e-02 3.3974630659613211e+01 1.4510675191367346e+01
16869 1 1 2.1429606474059351e-02 3.3978921047609830e+01 1.4689534933100466e+01
9236 2 2 1.3816111003333145e-01 3.3907353493792996e+01 1.4150049699822564e+01
18353 3 3 1.3908750592164901e-01 3.6603186837368128e+01 1.9219102305494239e+01
4304 3 3 2.0398103637421037e-02 4.0093336828802379e+01 1.7966582420771712e+01
10066 1 1 3.8244798480600090e-01 3.9945357761912064e+01 1.9283209490454393e+01
6825 1 1 4.4427443475415274e-01 3.9929896058105747e+01 1.9431092523919638e+01
10067 3 3 2.2336184240063434e-01 3.9968672107709217e+01 1.8916973733081480e+01
10068 1 1 1.1548531151170889e-01 4.0036322952805939e+01 1.8524147023012873e+01
4305 1 1 8.9703974171471204e-02 4.0061175969483344e+01 1.8355126342582793e+01
17691 1 1 1.8211971005730615e-01 3.6686126630797666e+01 1.9766623362084413e+01
17690 3 3 1.9411721302601800e-01 3.6746525336163522e+01 2.0134276463709199e+01
17689 1 1 2.6936657619618470e-01 3.6816476203821814e+01 2.0539429622335213e+01
9805 1 1 3.2502728966415623e-01 3.6851634063968831e+01 2.0707611494436268e+01
18352 1 1 1.7556715771333373e-01 3.6660615828588938e+01 1.9611424596866446e+01
6622 1 1 9.2806483142883964e-03 3.8641889881096873e+01 2.0071170135599086e+01
