LAMMPS data file via write_data, version 5 Jun 2019, timestep = 120000000

507 atoms
3 atom types
484 bonds
3 bond types
461 angles
3 angle types

0.0000000000000000e+00 5.0000000000000000e+01 xlo xhi
0.0000000000000000e+00 5.0000000000000000e+01 ylo yhi
0.0000000000000000e+00 5.0000000000000000e+01 zlo zhi

Masses

1 0.25
2 0.5
3 0.5

Bond Coeffs # harmonic

1 6000 0.15
2 2000 0.4
3 2000 0.4

Angle Coeffs # harmonic

1 100 180
2 5 180
3 5 180

Atoms # angle

20684 3 3 4.1021521441451895e+01 1.9947496738413047e+01 8.3485054913920838e+00
20685 1 1 4.1110729669058109e+01 2.0087805459643043e+01 8.0083187112068366e+00
20683 1 1 4.1475389346298194e+01 1.9989879142810771e+01 8.5214495779703174e+00
10419 1 1 4.1618414296489341e+01 2.0017670598848788e+01 8.5583145124794999e+00
10418 2 2 4.1980903996949742e+01 2.0021529594609511e+01 8.6168253020676566e+00
10417 1 1 4.2347460233861085e+01 2.0063249925004282e+01 8.5783604934537685e+00
11546 3 3 4.2853581848447234e+01 2.0108785668400799e+01 8.5944555614734330e+00
11547 1 1 4.2480029068264038e+01 2.0089296272841857e+01 8.5852452635950609e+00
11545 1 1 4.3258909259803026e+01 2.0081192749310084e+01 8.5862607882603843e+00
20084 2 2 3.4787825575098218e+01 2.6133204263742766e+01 1.9952260116490166e+01
20085 1 1 3.4888402650526658e+01 2.6353155305965572e+01 1.9597142109524086e+01
12114 1 1 3.4916705393421616e+01 2.6403728988347400e+01 1.9463888778852400e+01
12112 1 1 3.5328762441475611e+01 2.6814326527344978e+01 1.8904675288345267e+01
12113 3 3 3.5010800845990815e+01 2.6528400049109720e+01 1.9081494035491861e+01
19823 2 2 3.4381854879411769e+01 2.5574128240280647e+01 2.0523734165945815e+01
19822 1 1 3.4584591948460378e+01 2.5761236076547629e+01 2.0319495976675864e+01
19824 1 1 3.4458423229611256e+01 2.5477260680639816e+01 2.0880882767002323e+01
9754 1 1 3.4516951900489580e+01 2.5455596499931779e+01 2.1008883846586226e+01
20083 1 1 3.4668562632639350e+01 2.5877970165936478e+01 2.0229812717512448e+01
9755 2 2 3.4748442169704262e+01 2.5372020941014167e+01 2.1329841828891013e+01
9756 1 1 3.4703837265949737e+01 2.5198721656182247e+01 2.1705830970121330e+01
20061 1 1 2.1583073101368146e+01 3.0588980818335376e+01 7.1044959658173763e+00
20060 2 2 2.1213867206940591e+01 3.0819868193711422e+01 7.1768419783559869e+00
8265 1 1 2.0586112544528614e+01 3.1632606162185084e+01 6.5025140566286401e+00
8264 2 2 2.0577248918104988e+01 3.1466932628752975e+01 6.9020930494186254e+00
20059 1 1 2.0942194630103430e+01 3.1063867521249719e+01 7.0533885498061526e+00
8263 1 1 2.0824270776248003e+01 3.1187452148472183e+01 7.0271409544511538e+00
18447 1 1 4.3803606073058404e+01 2.9099039790467344e+01 1.2129228823650882e+01
18445 1 1 4.4191173517507380e+01 2.9180823215907470e+01 1.2838364090644205e+01
18446 2 2 4.4012431306685734e+01 2.9218906965272165e+01 1.2448573977965001e+01
16607 2 2 3.6166968904664664e+01 3.3489956976940412e+01 2.2911886873807948e+01
16608 1 1 3.6227963028803750e+01 3.3240022667268917e+01 2.2640240606919505e+01
16606 1 1 3.6120853225908341e+01 3.3795248786570355e+01 2.3193055471598836e+01
8088 1 1 3.6105321077255859e+01 3.3881790507597302e+01 2.3304780562825979e+01
8087 2 2 3.6039810367482552e+01 3.4060264717265554e+01 2.3646736100433944e+01
8086 1 1 3.6081197369154459e+01 3.4154807900665098e+01 2.3990922018891336e+01
15832 1 1 3.6113320549159177e+01 3.4207923222639110e+01 2.4149487840888526e+01
